Isolate_Id,HA Segment_Id,Isolate_Name,Subtype,Host,Collection_Date,binding_label,Year
EPI_ISL_75064,EPI258144|2010-02983.4,A_Jiangxi-Donghu_SWL157_2010,A_/_H1N1,Human,2010-01-13,1,2010
EPI_ISL_75063,EPI258140|2010-02101.4,A_Guangxi-Longan_SWL1921_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_75062,EPI258136|2010-03127.4,A_Guangxi-Jiangzhou_SWL176_2010,A_/_H1N1,Human,2010-02-23,1,2010
EPI_ISL_75061,EPI258132|2010-02107.4,A_Guangxi-Qinnan_SWL137_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_75060,EPI258128|2010-02449.4,A_Hunan-Furong_SWL129_2010,A_/_H1N1,Human,2010-01-13,1,2010
EPI_ISL_75059,EPI258124|2010-02453.4,A_Hunan-Yueyanglou_SWL133_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_75058,EPI258120|2010-02452.4,A_Hunan-Yueyanglou_SWL127_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_75057,EPI258116|2010-03154.4,A_Fujian-Gulou_SWL1155_2010,A_/_H1N1,Human,2010-01-13,1,2010
EPI_ISL_75056,EPI258112|2010-03189.4,A_Fujian-Siming_SWL1163_2010,A_/_H1N1,Human,2010-02-28,1,2010
EPI_ISL_75055,EPI258108|2010-03126.4,A_Guangxi-Jiangzhou_SWL151_2010,A_/_H1N1,Human,2010-01-31,1,2010
EPI_ISL_75054,EPI258104|2010-03123.4,A_Guangxi-Longan_SWL1990_2010,A_/_H1N1,Human,2010-02-08,1,2010
EPI_ISL_75053,EPI258100|2010-03096.4,A_Guangxi-Fangcheng_SWL189_2010,A_/_H1N1,Human,2010-02-03,1,2010
EPI_ISL_75052,EPI258096|2010-03089.4,A_Guangxi-Longan_SWL1976_2010,A_/_H1N1,Human,2010-02-02,1,2010
EPI_ISL_75051,EPI258092|2010-03059.4,A_Guangxi-Yuzhou_SWL128_2010,A_/_H1N1,Human,2010-02-04,1,2010
EPI_ISL_75050,EPI258088|2010-03097.4,A_Guangxi-Fangcheng_SWL194_2010,A_/_H1N1,Human,2010-02-04,1,2010
EPI_ISL_75049,EPI258084|2010-03095.4,A_Guangxi-Fangcheng_SWL188_2010,A_/_H1N1,Human,2010-02-03,1,2010
EPI_ISL_75048,EPI258080|2010-03056.4,A_Guangxi-Gangbei_SWL158_2010,A_/_H1N1,Human,2010-02-03,1,2010
EPI_ISL_75047,EPI258076|2010-02834.4,A_Xinjiang-Hutubi_SWL118_2010,A_/_H1N1,Human,2010-02-08,1,2010
EPI_ISL_75046,EPI258072|2010-02833.4,A_Xinjiang-Hutubi_SWL117_2010,A_/_H1N1,Human,2010-02-07,1,2010
EPI_ISL_75045,EPI258068|2010-02832.4,A_Xinjiang-Hutubi_SWL115_2010,A_/_H1N1,Human,2010-02-07,1,2010
EPI_ISL_75044,EPI258064|2010-03246.4,A_Beijing-Huairou_SWL1327_2010,A_/_H1N1,Human,2010-03-22,1,2010
EPI_ISL_75043,EPI258060|2010-03053.4,A_Guangxi-Fangcheng_SWL1130_2010,A_/_H1N1,Human,2010-02-22,1,2010
EPI_ISL_75042,EPI258056|2010-03306.4,A_Fujian-Gulou_SWL1549_2010,A_/_H1N1,Human,2010-03-08,1,2010
EPI_ISL_75041,EPI258052|2010-03305.4,A_Fujian-Gulou_SWL1544_2010,A_/_H1N1,Human,2010-03-08,1,2010
EPI_ISL_75040,EPI258048|2010-03304.4,A_Fujian-Gulou_SWL1494_2010,A_/_H1N1,Human,2010-02-25,1,2010
EPI_ISL_75039,EPI258044|2010-03282.4,A_Heilongjiang-Longsha_SWL19_2010,A_/_H1N1,Human,2010-01-13,1,2010
EPI_ISL_75038,EPI258040|2010-03281.4,A_Heilongjiang-Jianhua_SWL18_2010,A_/_H1N1,Human,2010-01-09,1,2010
EPI_ISL_75037,EPI258036|2010-02831.4,A_Xinjiang-Tianshan_SWL1119_2010,A_/_H1N1,Human,2010-02-01,1,2010
EPI_ISL_75036,EPI258032|2010-02895.4,A_Fujian-Gulou_SWL1338_2010,A_/_H1N1,Human,2010-02-02,1,2010
EPI_ISL_75035,EPI258028|2010-02916.4,A_Fujian-Licheng_SWL144_2010,A_/_H1N1,Human,2010-01-20,1,2010
EPI_ISL_75034,EPI258024|2010-03060.4,A_Guangxi-Beiliu_SWL53_2010,A_/_H1N1,Human,2010-02-01,1,2010
EPI_ISL_75033,EPI258020|2010-03220.4,A_Tianjin-Hexi_SWL195_2010,A_/_H1N1,Human,2010-02-01,1,2010
EPI_ISL_75032,EPI258016|2010-03066.4,A_Guangxi-Xixiangtang_SWL139_2010,A_/_H1N1,Human,2010-01-20,1,2010
EPI_ISL_75031,EPI258012|2010-02777.4,A_Shanghai-Pudongxin_SWL187_2010,A_/_H1N1,Human,2010-01-20,1,2010
EPI_ISL_75030,EPI258008|2010-02776.4,A_Shanghai-Pudongxin_SWL186_2010,A_/_H1N1,Human,2010-01-20,1,2010
EPI_ISL_75029,EPI258004|2010-02775.4,A_Shanghai-Pudongxin_SWL181_2010,A_/_H1N1,Human,2010-01-20,1,2010
EPI_ISL_75028,EPI258000|2010-02652.4,A_Hunan-Yueyanglou_SWL154_2010,A_/_H1N1,Human,2010-01-20,1,2010
EPI_ISL_75027,EPI257996|2010-03052.4,A_Guangxi-Fangcheng_SWL183_2010,A_/_H1N1,Human,2010-02-02,1,2010
EPI_ISL_75026,EPI257992|2010-03061.4,A_Guangxi-Beiliu_SWL54_2010,A_/_H1N1,Human,2010-02-01,1,2010
EPI_ISL_75025,EPI257988|2010-03094.4,A_Guangxi-Fangcheng_SWL184_2010,A_/_H1N1,Human,2010-02-02,1,2010
EPI_ISL_75024,EPI257984|2010-03090.4,A_Guangxi-Longan_SWL1979_2010,A_/_H1N1,Human,2010-02-02,1,2010
EPI_ISL_75023,EPI257980|2010-03058.4,A_Guangxi-Yuzhou_SWL125_2010,A_/_H1N1,Human,2010-02-02,1,2010
EPI_ISL_75022,EPI257976|2010-03254.4,A_Beijing-Xicheng_SWL1304_2010,A_/_H1N1,Human,2010-02-08,1,2010
EPI_ISL_75021,EPI257972|2010-03245.4,A_Beijing-Huairou_SWL1282_2010,A_/_H1N1,Human,2010-03-10,1,2010
EPI_ISL_75020,EPI257968|2010-03197.4,A_Guangdong-Yuexiu_SWL193_2010,A_/_H1N1,Human,2010-01-19,1,2010
EPI_ISL_75019,EPI257964|2010-03194.4,A_Guangdong-Liwan_SWL153_2010,A_/_H1N1,Human,2010-01-19,1,2010
EPI_ISL_75018,EPI257960|2010-03191.4,A_Chongqing-Yuzhong_SWL1115_2010,A_/_H1N1,Human,2010-01-27,1,2010
EPI_ISL_75017,EPI257956|2010-03167.4,A_Jiangxi-Zhanggong_SWL52_2010,A_/_H1N1,Human,2010-01-05,1,2010
EPI_ISL_75016,EPI257952|2010-03164.4,A_Jiangxi-Donghu_SWL54_2010,A_/_H1N1,Human,2010-01-10,1,2010
EPI_ISL_75015,EPI257948|2010-03157.4,A_Fujian-Gulou_SWL1223_2010,A_/_H1N1,Human,2010-01-21,1,2010
EPI_ISL_75014,EPI257944|2010-03155.4,A_Fujian-Gulou_SWL1280_2010,A_/_H1N1,Human,2010-01-27,1,2010
EPI_ISL_75013,EPI257940|2010-03232.4,A_Hubei-Maojian_SWL1165_2010,A_/_H1N1,Human,2010-02-01,1,2010
EPI_ISL_75012,EPI257936|2010-03230.4,A_Hubei-Maojian_SWL197_2010,A_/_H1N1,Human,2010-01-21,1,2010
EPI_ISL_75011,EPI257932|2010-03229.4,A_Hubei-Maojian_SWL140_2010,A_/_H1N1,Human,2010-01-10,1,2010
EPI_ISL_75010,EPI257928|2010-03228.4,A_Hubei-Maojian_SWL132_2010,A_/_H1N1,Human,2010-01-08,1,2010
EPI_ISL_75009,EPI257924|2010-03227.4,A_Hubei-Maojian_SWL113_2010,A_/_H1N1,Human,2010-01-05,1,2010
EPI_ISL_75008,EPI257920|2010-03222.4,A_Tianjin-Hebei_SWL157_2010,A_/_H1N1,Human,2010-01-26,1,2010
EPI_ISL_75007,EPI257916|2010-03221.4,A_Tianjin-Nankai_SWL1692_2010,A_/_H1N1,Human,2010-01-12,1,2010
EPI_ISL_75006,EPI257912|2010-03218.4,A_Hainan-Dingan_SWL136_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_75005,EPI257908|2010-03217.4,A_Hainan-Dingan_SWL123_2010,A_/_H1N1,Human,2010-01-08,1,2010
EPI_ISL_75004,EPI257904|2010-03216.4,A_Hainan-Dingan_SWL111_2010,A_/_H1N1,Human,2010-01-04,1,2010
EPI_ISL_75003,EPI257900|2010-03204.4,A_Guangdong-Chancheng_SWL51_2010,A_/_H1N1,Human,2010-01-31,1,2010
EPI_ISL_75002,EPI257896|2010-03203.4,A_Guangdong-Chancheng_SWL178_2010,A_/_H1N1,Human,2010-01-25,1,2010
EPI_ISL_75001,EPI257892|2010-03152.4,A_Fujian-Gulou_SWL119_2010,A_/_H1N1,Human,2010-01-04,1,2010
EPI_ISL_75000,EPI257888|2010-03151.4,A_Fujian-Gulou_SWL1338_2010,A_/_H1N1,Human,2010-02-02,1,2010
EPI_ISL_74999,EPI257884|2010-03145.4,A_Fujian-Gulou_SWL52_2010,A_/_H1N1,Human,2010-03-02,1,2010
EPI_ISL_74997,EPI257876|2010-03129.4,A_Jiangsu-Quanshan_SWL1308_2010,A_/_H1N1,Human,2010-02-24,1,2010
EPI_ISL_74996,EPI257872|2010-03128.4,A_Jiangsu-Xuzhougulou_SWL185_2010,A_/_H1N1,Human,2010-02-01,1,2010
EPI_ISL_74995,EPI257868|2010-03107.4,A_Guangxi-Beiliu_SWL52_2010,A_/_H1N1,Human,2010-02-01,1,2010
EPI_ISL_74994,EPI257864|2010-03078.4,A_Guangxi-Gangbei_SWL41_2010,A_/_H1N1,Human,2010-01-29,1,2010
EPI_ISL_74993,EPI257860|2010-03065.4,A_Guangxi-Xingbin_SWL115_2010,A_/_H1N1,Human,2010-01-26,1,2010
EPI_ISL_74992,EPI257856|2010-03051.4,A_Guangxi-Fangcheng_SWL179_2010,A_/_H1N1,Human,2010-02-01,1,2010
EPI_ISL_74991,EPI257852|2010-03050.4,A_Guangxi-Fangcheng_SWL175_2010,A_/_H1N1,Human,2010-01-30,1,2010
EPI_ISL_74990,EPI257848|2010-03044.4,A_Shanghai-Luwan_SWL137_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_74989,EPI257844|2010-03043.4,A_Shanghai-Luwan_SWL135_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_74988,EPI257840|2010-03041.4,A_Shanghai-Luwan_SWL126_2010,A_/_H1N1,Human,2010-01-11,1,2010
EPI_ISL_74987,EPI257836|2010-03040.4,A_Shanghai-Luwan_SWL125_2010,A_/_H1N1,Human,2010-01-11,1,2010
EPI_ISL_74986,EPI257832|2010-03034.4,A_Jiangsu-Beitang_SWL123_2010,A_/_H1N1,Human,2010-01-12,1,2010
EPI_ISL_74985,EPI257828|2010-03033.4,A_Jiangsu-Nanchang_SWL160_2010,A_/_H1N1,Human,2010-01-21,1,2010
EPI_ISL_74984,EPI257824|2010-03032.4,A_Jiangsu-Nanchang_SWL138_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_74983,EPI257820|2010-03029.4,A_Jiangsu-Beitang_SWL158_2010,A_/_H1N1,Human,2010-01-21,1,2010
EPI_ISL_74982,EPI257816|2010-03028.4,A_Jiangsu-Beitang_SWL153_2010,A_/_H1N1,Human,2010-01-19,1,2010
EPI_ISL_74981,EPI257812|2010-03054.4,A_Guangxi-Qinnan_SWL1108_2010,A_/_H1N1,Human,2010-02-23,1,2010
EPI_ISL_74980,EPI257808|2010-03047.4,A_Shanghai-Luwan_SWL157_2010,A_/_H1N1,Human,2010-02-16,1,2010
EPI_ISL_74979,EPI257804|2010-03046.4,A_Shanghai-Luwan_SWL154_2010,A_/_H1N1,Human,2010-02-11,1,2010
EPI_ISL_74978,EPI257800|2010-03045.4,A_Shanghai-Luwan_SWL143_2010,A_/_H1N1,Human,2010-01-15,1,2010
EPI_ISL_74977,EPI257796|2010-03042.4,A_Shanghai-Luwan_SWL134_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_74976,EPI257792|2010-03038.4,A_Jiangsu-Nanchang_SWL190_2010,A_/_H1N1,Human,2010-02-02,1,2010
EPI_ISL_74975,EPI257788|2010-03030.4,A_Jiangsu-Beitang_SWL164_2010,A_/_H1N1,Human,2010-01-26,1,2010
EPI_ISL_74974,EPI257784|2010-02786.4,A_Gansu-Chengguan_SWL1112_2010,A_/_H1N1,Human,2010-01-16,1,2010
EPI_ISL_74972,EPI257776|2010-02119.4,A_Guangxi-Longan_SWL111_2010,A_/_H1N1,Human,2010-01-06,1,2010
EPI_ISL_74971,EPI257772|2010-02487.4,A_Ningxia-Litong_SWL19_2010,A_/_H1N1,Human,2010-01-07,1,2010
EPI_ISL_74970,EPI257768|2010-03025.4,A_Hubei-Qiaokou_SWL111_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_74969,EPI257764|2010-03024.4,A_Hubei-Qiaokou_SWL14_2010,A_/_H1N1,Human,2010-01-04,1,2010
EPI_ISL_74968,EPI257760|2010-03022.4,A_Shanghai-Pudongxin_SWL1233_2010,A_/_H1N1,Human,2010-02-24,1,2010
EPI_ISL_74967,EPI257756|2010-03011.4,A_Zhejiang-Jianggan_SWL155_2010,A_/_H1N1,Human,2010-01-20,1,2010
EPI_ISL_74966,EPI257752|2010-03010.4,A_Zhejiang-Xiacheng_SWL167_2010,A_/_H1N1,Human,2010-01-25,1,2010
EPI_ISL_74965,EPI257748|2010-02994.4,A_Jiangxi-Donghu_SWL1172_2010,A_/_H1N1,Human,2010-02-12,1,2010
EPI_ISL_74964,EPI257744|2010-02985.4,A_Jiangxi-Donghu_SWL1132_2010,A_/_H1N1,Human,2010-02-03,1,2010
EPI_ISL_74963,EPI257740|2010-02890.4,A_Fujian-Gulou_SWL1257_2010,A_/_H1N1,Human,2010-01-25,1,2010
EPI_ISL_74962,EPI257736|2010-02851.4,A_Shanghai-Pudongxin_SWL1162_2010,A_/_H1N1,Human,2010-02-03,1,2010
EPI_ISL_74961,EPI257732|2010-02850.4,A_Shanghai-Pudongxin_SWL1147_2010,A_/_H1N1,Human,2010-02-01,1,2010
EPI_ISL_74958,EPI257720|2010-02782.4,A_Shanghai-Pudongxin_SWL1138_2010,A_/_H1N1,Human,2010-01-31,1,2010
EPI_ISL_74957,EPI257716|2010-02781.4,A_Shanghai-Pudongxin_SWL1117_2010,A_/_H1N1,Human,2010-01-26,1,2010
EPI_ISL_74956,EPI257712|2010-02656.4,A_Hunan-Yuhu_SWL163_2010,A_/_H1N1,Human,2010-01-25,1,2010
EPI_ISL_74955,EPI257708|2010-02649.4,A_Hunan-Yuhua_SWL169_2010,A_/_H1N1,Human,2010-01-13,1,2010
EPI_ISL_74953,EPI257700|2010-02597.4,A_Neimenggu-Huimin_SWL18_2010,A_/_H1N1,Human,2010-01-05,1,2010
EPI_ISL_74952,EPI257696|2010-02567.4,A_Jiangxi-Donghu_SWL131_2010,A_/_H1N1,Human,2010-01-07,1,2010
EPI_ISL_74951,EPI257692|2010-02566.4,A_Jiangxi-Donghu_SWL15_2010,A_/_H1N1,Human,2010-01-04,1,2010
EPI_ISL_74950,EPI257688|2010-02557.4,A_Tianjin-Ninghe_SWL43_2010,A_/_H1N1,Human,2010-01-04,1,2010
EPI_ISL_74949,EPI257684|2010-02547.4,A_Tianjin-Nankai_SWL1669_2010,A_/_H1N1,Human,2010-01-04,1,2010
EPI_ISL_74948,EPI257680|2010-02485.4,A_Ningxia-Xixia_SWL116_2010,A_/_H1N1,Human,2010-01-08,1,2010
EPI_ISL_74947,EPI257676|2010-02472.4,A_Ningxia-Xingqing_SWL176_2010,A_/_H1N1,Human,2010-01-11,1,2010
EPI_ISL_74946,EPI257672|2010-02437.4,A_Hubei-Wuchang_SWL13_2010,A_/_H1N1,Human,2010-01-03,1,2010
EPI_ISL_74945,EPI257668|2010-02431.4,A_Hubei-Hongshan_SWL14_2010,A_/_H1N1,Human,2010-01-03,1,2010
EPI_ISL_74944,EPI257664|2010-02323.4,A_Chongqing-Yuzhong_SWL119_2010,A_/_H1N1,Human,2010-01-05,1,2010
EPI_ISL_74943,EPI257660|2010-02303.4,A_Chongqing-Yuzhong_SWL122_2010,A_/_H1N1,Human,2010-01-05,1,2010
EPI_ISL_74942,EPI257656|2010-02242.4,A_Yunnan-Qiaojia_SWL34_2010,A_/_H1N1,Human,2010-01-07,1,2010
EPI_ISL_74941,EPI257652|2010-02239.4,A_Yunnan-Qiaojia_SWL31_2010,A_/_H1N1,Human,2010-01-07,1,2010
EPI_ISL_74940,EPI257648|2010-02216.4,A_Anhui-Baohe_SWL156_2010,A_/_H1N1,Human,2010-01-20,1,2010
EPI_ISL_74939,EPI257644|2010-02214.4,A_Anhui-Luyang_SWL1103_2010,A_/_H1N1,Human,2010-01-19,1,2010
EPI_ISL_74937,EPI257636|2010-02206.4,A_Gansu-Chengguan_SWL157_2010,A_/_H1N1,Human,2010-01-07,1,2010
EPI_ISL_74936,EPI257632|2010-02177.4,A_Liaoning-Heping_SWL116_2010,A_/_H1N1,Human,2010-01-10,1,2010
EPI_ISL_74934,EPI257624|2010-02159.4,A_Guangdong-Luohu_SWL130_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_74933,EPI257620|2010-02157.4,A_Guangdong-Luohu_SWL18_2010,A_/_H1N1,Human,2010-01-08,1,2010
EPI_ISL_74932,EPI257616|2010-02146.4,A_Hunan-Daoxian_SWL31_2010,A_/_H1N1,Human,2010-01-12,1,2010
EPI_ISL_74931,EPI257612|2010-02145.4,A_Hunan-Lengshuitan_SWL131_2010,A_/_H1N1,Human,2010-01-10,1,2010
EPI_ISL_74930,EPI257608|2010-02104.4,A_Guangxi-Haicheng_SWL48_2010,A_/_H1N1,Human,2010-01-18,1,2010
EPI_ISL_74928,EPI257600|2010-02014.4,A_Hebei-Yuhua_SWL16_2010,A_/_H1N1,Human,2010-01-03,1,2010
EPI_ISL_74922,EPI257576|2010-01789.4,A_Zhejiang-Haishu_SWL128_2010,A_/_H1N1,Human,2010-01-06,1,2010
EPI_ISL_74921,EPI257572|2010-01785.4,A_Zhejiang-Haishu_SWL11_2010,A_/_H1N1,Human,2010-01-04,1,2010
EPI_ISL_74920,EPI257568|2010-01598.4,A_Hubei-Wujiagang_SWL16_2010,A_/_H1N1,Human,2010-01-17,1,2010
EPI_ISL_74919,EPI257564|2010-01597.4,A_Hubei-Wujiagang_SWL12_2010,A_/_H1N1,Human,2010-01-08,1,2010
EPI_ISL_74912,EPI257536|2010-01478.4,A_Hunan-Yuhua_SWL15_2010,A_/_H1N1,Human,2010-01-02,1,2010
EPI_ISL_74911,EPI257532|2010-01471.4,A_Hunan-Furong_SWL13_2010,A_/_H1N1,Human,2010-01-03,1,2010
EPI_ISL_74910,EPI257528|2010-01370.4,A_Tianjin-Nankai_SWL413_2010,A_/_H1N1,Human,2010-01-04,1,2010
EPI_ISL_74909,EPI257524|2010-01361.4,A_Tianjin-Hexi_SWL138_2010,A_/_H1N1,Human,2010-01-12,1,2010
EPI_ISL_74908,EPI257520|2010-01360.4,A_Tianjin-Hexi_SWL123_2010,A_/_H1N1,Human,2010-01-11,1,2010
EPI_ISL_74907,EPI257516|2010-01353.4,A_Anhui-Baohe_SWL137_2010,A_/_H1N1,Human,2010-01-14,1,2010
EPI_ISL_74899,EPI257484|2010-01144.4,A_Zhejiang-Jianggan_SWL14_2010,A_/_H1N1,Human,2010-01-01,1,2010
EPI_ISL_74896,EPI257472|2010-00955.4,A_Guangxi-Yuzhou_SWL11_2010,A_/_H1N1,Human,2010-01-01,1,2010
EPI_ISL_74895,EPI257468|2010-00956.4,A_Guangxi-Yuzhou_SWL16_2010,A_/_H1N1,Human,2010-01-06,1,2010
EPI_ISL_74888,EPI257440|2010-00649.4,A_Tianjin-Hexi_SWL113_2010,A_/_H1N1,Human,2010-01-05,1,2010
EPI_ISL_74887,EPI257436|2010-00648.4,A_Tianjin-Hexi_SWL11_2010,A_/_H1N1,Human,2010-01-03,1,2010
EPI_ISL_206573,EPI691395|A/Hunan/42443/2015,A_Hunan_42443_2015,A_/_H1N1,Human,2015-07-02,1,2015
EPI_ISL_108541,EPI360090|A/Tianjinjinnan/SWL41/2011,A_Tianjinjinnan_SWL41_2011,A_/_H1N1,Human,2011-01-28,1,2011
EPI_ISL_108540,EPI360089|A/Tianjinhedong/SWL44/2011,A_Tianjinhedong_SWL44_2011,A_/_H1N1,Human,2011-01-08,1,2011
EPI_ISL_108538,EPI360087|A/Tianjinnankai/SWL49/2010,A_Tianjinnankai_SWL49_2010,A_/_H1N1,Human,2010-01-02,1,2010
EPI_ISL_75882,EPI266223|2010-03672.4,A_Hubei-Hongshan_SWL143_2010,A_/_H1N1,Human,2010-02-22,1,2010
EPI_ISL_75881,EPI266215|2010-03665.4,A_Hubei-Wuchang_SWL174_2010,A_/_H1N1,Human,2010-04-11,1,2010
EPI_ISL_75880,EPI266207|2010-03663.4,A_Hubei-Wuchang_SWL171_2010,A_/_H1N1,Human,2010-04-03,1,2010
EPI_ISL_75879,EPI266199|2010-03641.4,A_Hubei-Songzi_SWL1166_2010,A_/_H1N1,Human,2010-03-08,1,2010
EPI_ISL_75878,EPI266191|2010-03639.4,A_Hubei-Songzi_SWL189_2010,A_/_H1N1,Human,2010-02-04,1,2010
EPI_ISL_75877,EPI266183|2010-03637.4,A_Hubei-Songzi_SWL1176_2010,A_/_H1N1,Human,2010-03-03,1,2010
EPI_ISL_75876,EPI266175|2010-03635.4,A_Hubei-Songzi_SWL161_2010,A_/_H1N1,Human,2010-01-28,1,2010
EPI_ISL_75875,EPI266167|2010-03634.4,A_Hubei-Songzi_SWL160_2010,A_/_H1N1,Human,2010-01-28,1,2010
EPI_ISL_75874,EPI266159|2010-03602.4,A_Guangdong-Liwan_SWL176_2010,A_/_H1N1,Human,2010-02-01,1,2010
EPI_ISL_75873,EPI266151|2010-03601.4,A_Guangdong-Liwan_SWL172_2010,A_/_H1N1,Human,2010-01-27,1,2010
EPI_ISL_75872,EPI266143|2010-03592.4,A_Guangdong-Yuexiu_SWL1276_2010,A_/_H1N1,Human,2010-03-01,1,2010
EPI_ISL_75871,EPI266135|2010-03588.4,A_Guangdong-Liwan_SWL1170_2010,A_/_H1N1,Human,2010-03-14,1,2010
EPI_ISL_75870,EPI266127|2010-03580.4,A_Guangdong-Duanzhou_SWL1178_2010,A_/_H1N1,Human,2010-03-01,1,2010
EPI_ISL_75869,EPI266119|2010-03574.4,A_Guangdong-Duanzhou_SWL1198_2010,A_/_H1N1,Human,2010-03-10,1,2010
EPI_ISL_75868,EPI266111|2010-03573.4,A_Guangdong-Zhenjiang_SWL176_2010,A_/_H1N1,Human,2010-01-26,1,2010
EPI_ISL_75867,EPI266103|2010-03572.4,A_Guangdong-Wujiang_SWL51_2010,A_/_H1N1,Human,2010-03-18,1,2010
EPI_ISL_75866,EPI266095|2010-03571.4,A_Guangdong-Jiangcheng_SWL181_2010,A_/_H1N1,Human,2010-01-29,1,2010
EPI_ISL_75865,EPI266087|2010-03569.4,A_Guangdong-Zhenjiang_SWL165_2010,A_/_H1N1,Human,2010-01-25,1,2010
EPI_ISL_305910,EPI1210762|3000820921_000J3JMK_v1_4,A_Beijing-Dongcheng_SWL331_2017,A_/_H1N1,Human,2017-12-06,1,2017
EPI_ISL_239998,EPI869696|A/Fujian-cangshan/SWL624/2016,A_Fujian-cangshan_SWL624_2016,A_/_H1N1,Human,2016-10-21,1,2016
EPI_ISL_207769,EPI697321|2015-CX1048.HA,A_Shanghai-Minxing_1873_2015,A_/_H1N1,Human,2015-10-25,1,2015
EPI_ISL_207760,EPI697294|2016-CX0005.HA,A_Shanghai-Putuo_SWL1860_2015,A_/_H1N1,Human,2015-10-29,1,2015
EPI_ISL_207759,EPI697291|2016-CX0008.HA,A_Shanghai-Songjiang_SWL1959_2015,A_/_H1N1,Human,2015-11-29,1,2015
EPI_ISL_207758,EPI697288|2016-CX0010.HA,A_Shanghai-Huangpu_SWL11992_2015,A_/_H1N1,Human,2015-12-05,1,2015
EPI_ISL_207757,EPI697285|2016-CX0011.HA,A_Shanghai-Songjiang_SWL511_2015,A_/_H1N1,Human,2015-12-11,1,2015
EPI_ISL_207756,EPI697282|2016-CX0012.HA,A_Shanghai-Songjiang_SWL317_2015,A_/_H1N1,Human,2015-12-10,1,2015
EPI_ISL_207755,EPI697279|2016-CX0013.HA,A_Shanghai-Songjiang_SWL340_2015,A_/_H1N1,Human,2015-12-15,1,2015
EPI_ISL_207754,EPI697276|2016-CX0014.HA,A_Beijing-Xicheng_SWL13022_2015,A_/_H1N1,Human,2015-12-16,1,2015
EPI_ISL_207753,EPI697273|2016-CX0015.HA,A_Shanghai-Fengxian_SWL11083_2015,A_/_H1N1,Human,2015-12-07,1,2015
EPI_ISL_207752,EPI697270|2016-CX0016.HA,A_Shanghai-Qingpu_SWL11063_2015,A_/_H1N1,Human,2015-12-18,1,2015
EPI_ISL_207751,EPI697267|2016-CX0018.HA,A_Jiangsu-Sucheng_SWL1909_2015,A_/_H1N1,Human,2015-11-16,1,2015
EPI_ISL_207750,EPI697264|2016-CX0019.HA,A_Shanghai-Changning_SWL1995_2015,A_/_H1N1,Human,2015-12-03,1,2015
EPI_ISL_207749,EPI697261|2016-CX0021.HA,A_Beijing-Xicheng_SWL13104_2015,A_/_H1N1,Human,2015-12-29,1,2015
EPI_ISL_207746,EPI697252|2016-CX0024.HA,A_Shanghai-Jiading_SWL1909_2015,A_/_H1N1,Human,2015-11-15,1,2015
EPI_ISL_207745,EPI697249|2016-CX0025.HA,A_Shanghai-Jiading_SWL1970_2015,A_/_H1N1,Human,2015-12-06,1,2015
EPI_ISL_207742,EPI697240|2016-CX0006.HA,A_Shanghai-Putuo_SWL1860_2015,A_/_H1N1,Human,2015-10-29,1,2015
EPI_ISL_207741,EPI697237|2016-CX0017.HA,A_Shanghai-Changning_SWL1995_2015,A_/_H1N1,Human,2015-12-03,1,2015
EPI_ISL_207740,EPI697234|2016-CX0048.HA,A_Shanghai-Songjiang_SWL1993_2015,A_/_H1N1,Human,2015-12-07,1,2015
EPI_ISL_207739,EPI697231|2016-CX0050.HA,A_Shanghai-Putuo_SWL1906_2015,A_/_H1N1,Human,2015-11-16,1,2015
EPI_ISL_207738,EPI697228|2016-CX0051.HA,A_Shanghai-Jiading_SWL1962_2015,A_/_H1N1,Human,2015-12-02,1,2015
EPI_ISL_207737,EPI697225|2016-CX0052.HA,A_Shanghai-Huangpu_SWL11940_2015,A_/_H1N1,Human,2015-11-20,1,2015
EPI_ISL_207736,EPI697222|2016-CX0053.HA,A_Shanghai-Huangpu_SWL12014_2015,A_/_H1N1,Human,2015-12-09,1,2015
EPI_ISL_207735,EPI697219|2016-CX0054.HA,A_Shanghai-Huangpu_SWL12014_2015,A_/_H1N1,Human,2015-12-09,1,2015
EPI_ISL_207734,EPI697216|2016-CX0055.HA,A_Shanghai-Huangpu_SWL12017_2015,A_/_H1N1,Human,2015-12-10,1,2015
EPI_ISL_207733,EPI697213|2016-CX0056.HA,A_Shanghai-Huangpu_SWL12017_2015,A_/_H1N1,Human,2015-12-10,1,2015
EPI_ISL_207732,EPI697210|2016-CX0057.HA,A_Shanghai-Fengxian_SWL11070_2015,A_/_H1N1,Human,2015-12-02,1,2015
